Smallfox
14,290.90

Klow
13,601.10

Tieeli
13,415.10

| TEC | -VGN- | NO | Soper
13,407.30

LucaZ
12,868.10

sample_mlg
12,514.10

Rogdude
12,280.70

Binary
11,968.10

LMAO | Vallex
11,668.50

TimmyTWS69
11,324.40

TDan :3
11,234.50

BugP175
10,994.30

BeZ_
10,972.40

Wyxi
10,917.10

PowerCrank
10,882.30

Shappy
10,714.00

UNCOUTH @ YT
10,649.60

Borgar
10,242.50

4lvin341
10,054.70

-DufvA-
10,021.30

Ragnarok
9,886.85

OrmetKruper
9,810.90

Thinzz
9,560.58

PLOXAN
9,470.81

Booma
9,257.26

Cyberlivion
9,215.85

Yuzuyohoia
9,089.50

Noglboi
9,007.22

Fille
8,913.78

Temaran
8,771.87

filefil
8,673.39

TMBS | Bug
8,585.45

Just Dizzq
8,489.72

Erkoperki
8,242.25

brugr
8,086.88

Simme63 | SIP
8,042.87

hngl
7,985.37

Nundemonai
7,904.08

YUM | FROTZYZ
7,796.35

jonttomt11
7,757.34

★♫Dj Demo Dj♫★
7,754.43

idiota
7,701.56

Ex-Ace
7,701.53

TheleteTheCookie
7,680.64

Amuga
7,542.88

CactusEdvard
7,493.75

DeathSaver
7,445.05

Flying_Cat
7,435.29

AlleFTW
7,425.01

FloppyPenguin
7,366.22

Alexofc
7,336.65

Agita
7,315.70

Ugga
7,279.48

YupOneEyed
7,278.82

Kvisten
7,169.70

Escapism
7,026.07

Hellas
7,010.39

Vozify
6,968.70

ToxicSalt
6,948.82

Elpot
6,926.28

Luddeh007
6,914.09

Wodan
6,896.37

Hink
6,891.84

n1spells
6,889.85

Mogge3
6,877.30

Gabbeloa08
6,808.20

superapmax
6,804.98

ZIGGYHUS
6,665.08

Onaku
6,659.72

Momooo
6,657.85

Zumsar
6,568.72

VilleOlof
6,543.06

KAVASI
6,373.91

BlockBuilder
6,356.02

Poff!
6,274.13

BigBoy_Steve
6,266.53

Not Lagging Btw
6,246.50

LudZip
6,136.54

BloodBite
6,088.82

Draz
6,069.57

Mindwalker
6,033.92

Matte
6,007.26

ss_lamby
5,960.95

Mushroom
5,930.03

TGR_Ghost
5,750.81

Asverical - V.I.D
5,746.08

KingplW
5,701.68

decowmon
5,681.34

Dlavabrod losbompbos j dingoths
5,679.81

Fae
5,531.00

faultytoo42
5,508.55

mazy
5,441.96

Eure
5,435.25

GAsplund
5,408.47

Abbebabbe124
5,400.04

Duhf
5,395.64

Flaffi De Flaff
5,379.06

Kazzamkablam
5,335.36

Frenchico
5,308.39

Zato
5,264.80

